3.1697	1.0
2.9021	1.0
2.8099	1.0
3.3316	1.0
2.5313	1.0
3.0664	1.0
4.4395	1.0
1.8161	1.0
2.7457	1.0
0.5379	1.0
4.4029	1.0
3.4210	1.0
3.7993	1.0
2.9430	1.0
2.8442	1.0
4.2046	1.0
2.2029	1.0
4.0870	1.0
2.6578	1.0
3.5133	1.0
1.1885	1.0
3.4344	1.0
1.1209	1.0
3.6640	1.0
2.7961	1.0
2.6245	1.0
3.1785	1.0
2.5276	1.0
1.1957	1.0
2.8924	1.0
1.3826	1.0
3.0582	1.0
1.1834	1.0
2.3155	1.0
1.3059	1.0
3.2924	1.0
2.7376	1.0
1.4517	1.0
3.6258	1.0
2.2602	1.0
1.4998	1.0
