2.6756	1.0
2.9824	1.0
3.7393	1.0
1.5277	1.0
2.6637	1.0
2.9298	1.0
2.9514	1.0
2.7430	1.0
3.5752	1.0
1.4418	1.0
4.3178	1.0
3.5722	1.0
4.7408	1.0
3.5905	1.0
3.3762	1.0
2.3154	1.0
3.5165	1.0
1.6704	1.0
4.2569	1.0
2.8101	1.0
3.3419	1.0
3.4776	1.0
4.7044	1.0
1.6354	1.0
2.2163	1.0
3.9482	1.0
2.7745	1.0
3.6188	1.0
2.1100	1.0
2.9586	1.0
2.3431	1.0
1.6426	1.0
3.2504	1.0
0.5428	1.0
0.6341	1.0
3.6244	1.0
2.4070	1.0
3.3934	1.0
0.3859	1.0
0.5900	1.0
2.4591	1.0
3.6428	1.0
1.6659	1.0
1.9729	1.0
0.8788	1.0
2.4148	1.0
2.7496	1.0
1.9726	1.0
4.2973	1.0
1.8701	1.0
2.9721	1.0
2.9135	1.0
3.6638	1.0
3.7683	1.0
3.3809	1.0
3.0738	1.0
3.5344	1.0
4.5578	1.0
2.4285	1.0
1.9393	1.0
2.7271	1.0
2.5192	1.0
3.2502	1.0
3.6508	1.0
3.8301	1.0
3.5770	1.0
3.6678	1.0
4.1921	1.0
3.9039	1.0
2.2601	1.0
3.9548	1.0
2.0007	1.0
2.7320	1.0
1.9972	1.0
2.6547	1.0
2.7016	1.0
3.5127	1.0
1.7113	1.0
1.7240	1.0
1.8189	1.0
0.9051	1.0
2.6635	1.0
3.7567	1.0
0.2476	1.0
2.1254	1.0
1.3089	1.0
2.4610	1.0
2.7133	1.0
4.0400	1.0
1.8235	1.0
2.4058	1.0
4.4266	1.0
1.8217	1.0
2.1240	1.0
2.3102	1.0
2.7419	1.0
1.8971	1.0
2.1314	1.0
3.0731	1.0
1.9508	1.0
4.4253	1.0
2.1992	1.0
2.8956	1.0
3.7320	1.0
3.3681	1.0
2.0235	1.0
1.2415	1.0
1.0691	1.0
3.5550	1.0
3.8010	1.0
3.9891	1.0
1.4596	1.0
3.5447	1.0
3.0867	1.0
2.8613	1.0
1.9311	1.0
4.0428	1.0
2.2444	1.0
0.9862	1.0
2.4753	1.0
1.2983	1.0
2.5079	1.0
2.9721	1.0
3.9837	1.0
3.4413	1.0
2.8002	1.0
2.9586	1.0
3.7664	1.0
2.8426	1.0
1.6824	1.0
3.8477	1.0
3.1902	1.0
3.9394	1.0
1.8776	1.0
3.2579	1.0
3.1383	1.0
4.4459	1.0
1.0985	1.0
3.0542	1.0
3.3681	1.0
1.4088	1.0
1.7522	1.0
3.5666	1.0
4.5418	1.0
3.6875	1.0
1.8057	1.0
3.4779	1.0
3.5689	1.0
2.7614	1.0
4.2118	1.0
2.9994	1.0
1.3695	1.0
3.0370	1.0
3.2069	1.0
3.4986	1.0
4.0232	1.0
3.3491	1.0
2.8126	1.0
3.1013	1.0
1.4292	1.0
3.8581	1.0
1.8440	1.0
2.6183	1.0
2.0424	1.0
0.4759	1.0
3.2624	1.0
1.2820	1.0
2.0484	1.0
1.5386	1.0
1.6007	1.0
1.7521	1.0
1.3371	1.0
2.9880	1.0
2.9358	1.0
2.6303	1.0
1.2302	1.0
2.8688	1.0
2.2459	1.0
1.8347	1.0
1.4002	1.0
2.6945	1.0
3.6161	1.0
3.9251	1.0
2.6211	1.0
3.4261	1.0
1.8652	1.0
3.5876	1.0
3.4242	1.0
2.9270	1.0
1.4612	1.0
2.8719	1.0
1.8599	1.0
4.0373	1.0
3.3346	1.0
2.7463	1.0
1.6335	1.0
4.0147	1.0
2.6039	1.0
3.6168	1.0
1.8784	1.0
2.2981	1.0
2.1209	1.0
4.2316	1.0
2.8056	1.0
2.1487	1.0
3.2974	1.0
1.5909	1.0
3.9887	1.0
2.4352	1.0
1.7031	1.0
2.1713	1.0
2.7278	1.0
2.0551	1.0
2.8520	1.0
2.4782	1.0
2.8802	1.0
1.8762	1.0
2.8937	1.0
2.7878	1.0
0.9902	1.0
1.7221	1.0
3.2409	1.0
4.0759	1.0
3.4625	1.0
4.2458	1.0
3.1174	1.0
2.6763	1.0
0.8786	1.0
4.3484	1.0
3.1937	1.0
3.4191	1.0
3.7042	1.0
4.1708	1.0
3.2278	1.0
3.1538	1.0
3.5433	1.0
4.4456	1.0
2.3975	1.0
3.5773	1.0
3.5600	1.0
2.6767	1.0
3.1019	1.0
1.9832	1.0
2.4300	1.0
2.6973	1.0
1.4655	1.0
3.5923	1.0
3.7512	1.0
3.3571	1.0
1.8408	1.0
2.2647	1.0
2.6262	1.0
3.0995	1.0
1.8704	1.0
3.9855	1.0
2.8443	1.0
2.5303	1.0
2.5010	1.0
1.8123	1.0
2.2749	1.0
1.9115	1.0
1.3271	1.0
2.4616	1.0
2.1741	1.0
2.7085	1.0
3.6269	1.0
2.9722	1.0
4.3763	1.0
3.4239	1.0
3.1859	1.0
2.5295	1.0
2.5783	1.0
3.0241	1.0
2.0957	1.0
1.2165	1.0
3.3738	1.0
1.9712	1.0
2.4012	1.0
2.9617	1.0
3.2777	1.0
1.7244	1.0
1.3941	1.0
3.8068	1.0
3.0026	1.0
2.8002	1.0
1.9849	1.0
1.7321	1.0
1.4053	1.0
3.4052	1.0
2.5619	1.0
2.0811	1.0
3.0920	1.0
3.2436	1.0
3.5168	1.0
4.7245	1.0
2.8160	1.0
2.9891	1.0
2.8120	1.0
2.7593	1.0
3.3437	1.0
3.2615	1.0
1.9180	1.0
1.4891	1.0
2.4270	1.0
3.7434	1.0
2.6743	1.0
3.5659	1.0
1.2987	1.0
0.9804	1.0
0.8485	1.0
1.8339	1.0
2.6947	1.0
1.0785	1.0
2.9516	1.0
2.5713	1.0
3.2379	1.0
2.4339	1.0
0.6414	1.0
3.2659	1.0
3.6223	1.0
2.7031	1.0
2.4150	1.0
2.7085	1.0
3.2365	1.0
1.1331	1.0
3.1657	1.0
1.2718	1.0
3.0267	1.0
2.5149	1.0
2.6821	1.0
2.2511	1.0
3.7277	1.0
0.5934	1.0
3.9014	1.0
2.2957	1.0
3.8808	1.0
3.7596	1.0
3.3314	1.0
2.2183	1.0
4.4150	1.0
1.0815	1.0
0.9435	1.0
2.6458	1.0
1.3572	1.0
3.6979	1.0
3.9327	1.0
3.6844	1.0
2.5418	1.0
2.7814	1.0
4.4944	1.0
2.6888	1.0
3.3058	1.0
4.1459	1.0
2.5982	1.0
2.8100	1.0
1.5972	1.0
4.2288	1.0
2.1720	1.0
1.0833	1.0
2.5241	1.0
2.2994	1.0
3.9063	1.0
2.7628	1.0
2.4779	1.0
3.8930	1.0
1.6502	1.0
3.7221	1.0
2.0790	1.0
2.8494	1.0
2.0484	1.0
4.3012	1.0
1.1957	1.0
4.5245	1.0
4.1875	1.0
2.9383	1.0
3.9183	1.0
2.5764	1.0
3.6420	1.0
1.7593	1.0
3.9647	1.0
3.2099	1.0
1.5700	1.0
4.4055	1.0
3.2764	1.0
1.8290	1.0
1.9127	1.0
4.3869	1.0
3.8347	1.0
2.6120	1.0
1.2555	1.0
3.8404	1.0
2.3732	1.0
2.4484	1.0
3.3479	1.0
3.1648	1.0
3.3517	1.0
2.5980	1.0
2.5485	1.0
1.6606	1.0
3.1742	1.0
4.1448	1.0
2.6775	1.0
2.2272	1.0
2.6060	1.0
0.6847	1.0
3.7013	1.0
2.7201	1.0
1.2406	1.0
1.9173	1.0
2.4484	1.0
1.3516	1.0
3.5491	1.0
3.5105	1.0
1.0348	1.0
3.2588	1.0
0.9709	1.0
3.0609	1.0
2.2039	1.0
3.0725	1.0
2.2698	1.0
2.4565	1.0
3.6955	1.0
1.9095	1.0
3.2463	1.0
0.5405	1.0
3.9553	1.0
3.4797	1.0
4.7724	1.0
4.7274	1.0
1.3074	1.0
3.7432	1.0
1.7359	1.0
1.2751	1.0
1.8046	1.0
2.5121	1.0
3.3356	1.0
3.8896	1.0
3.2260	1.0
3.8259	1.0
4.3776	1.0
2.4221	1.0
0.6869	1.0
2.5660	1.0
2.7877	1.0
4.1173	1.0
1.7506	1.0
1.1206	1.0
4.3325	1.0
3.2840	1.0
2.3468	1.0
2.4282	1.0
4.1459	1.0
3.2797	1.0
2.4849	1.0
0.9940	1.0
1.5534	1.0
3.5661	1.0
2.9363	1.0
2.6753	1.0
2.9428	1.0
3.3220	1.0
2.1249	1.0
3.0680	1.0
4.2128	1.0
1.6931	1.0
2.8488	1.0
1.1041	1.0
4.1322	1.0
3.3752	1.0
3.6586	1.0
3.0065	1.0
2.5868	1.0
4.0696	1.0
1.7068	1.0
4.2741	1.0
2.1892	1.0
3.6357	1.0
1.2122	1.0
2.3613	1.0
1.5533	1.0
3.5419	1.0
2.9848	1.0
2.8625	1.0
3.4544	1.0
2.6169	1.0
0.9290	1.0
3.1281	1.0
1.4880	1.0
3.2185	1.0
0.6024	1.0
1.8847	1.0
1.6405	1.0
2.9636	1.0
2.4701	1.0
1.2751	1.0
3.4242	1.0
1.8285	1.0
2.030	1.0
